_c0,title,artist,album,af_danceability,af_energy,af_loudness,af_speechiness,af_acousticness,af_instrumentalness,af_valence,af_tempo
7328860,Kinfolks,Sam Hunt,Kinfolks,0.565,0.805,-4.457,0.0489,0.0808,0.0,0.869,76.04
15049811,King George,Dover,I Was Dead For 7 Weeks In The City Of Angels,0.451,0.872,-5.723,0.0553,0.00143,0.00205,0.464,105.136
5640264,King Of My Castle - Don Diablo Edit,Keanu Silva,King Of My Castle (Don Diablo Edit),0.749,0.886,-4.421,0.13,0.259,0.000172,0.547,125.045
13355790,King Of My Castle - Roy Malone's King Mix,Wamdue Project,King Of My Castle,0.868,0.537,-9.038,0.0783,0.0438,0.633,0.764,125.02
7271642,King Of Time,Johnny Clegg,King Of Time,0.693,0.714,-6.261,0.111,0.105,0.0,0.737,172.039
12098388,King of Grace,Feast Worship,Never Fail,0.506,0.41,-14.371,0.0287,0.115,0.356,0.389,129.971
9316133,King of Hearts,WayV,Take Over The Moon - The 2nd Mini Album,0.651,0.638,-6.024,0.108,0.161,0.0,0.409,149.902
338978,King of Lana (Remix),"Ochy, Sech, David L",King of Lana (Remix),0.896,0.6,-2.838,0.0831,0.403,0.000166,0.588,110.017
23253155,King of My Heart,Kutless,King of My Heart,0.512,0.685,-5.779,0.0312,0.0266,0.0,0.369,139.97
22080224,King of the Trashcan,Danny Blue and the Old Socks,King of the Trashcan,0.426,0.662,-5.643,0.027,0.000448,0.0,0.471,103.082
369949,Kings And Queens Of Summer,Matstubs,Kings And Queens Of Summer,0.809,0.71,-6.15,0.108,0.344,4.13e-06,0.353,110.036
365246,Kipua (Vain elämää kausi 5),Lauri Tähkä,Kipua (Vain elämää kausi 5),0.557,0.535,-6.665,0.0417,0.0158,6.31e-06,0.427,163.862
12804615,Kira e Ray,Me contro Te,Kira e Ray,0.718,0.906,-4.912,0.0367,0.11,0.0,0.944,124.98
16886340,Kirjoitettu tähtiin,Pihlaja,Kirjoitettu tähtiin,0.731,0.467,-9.57,0.0325,0.0177,6.61e-06,0.0389,109.955
1335788,Kirkas Päivä,Juha Tapio,Kuka Näkee Sut,0.684,0.0832,-15.541,0.0562,0.841,0.0,0.49,122.614
9704514,Kirkonkylän Tyttö,Jimi Pääkallo,Kirkonkylän Tyttö,0.701,0.828,-5.67,0.0992,0.214,0.0,0.95,88.005
9879874,Király Úr,Csaknekedkislány,Kobraszív,0.626,0.822,-6.495,0.031,0.00311,0.223,0.704,144.952
9575218,Kisah Yang Salah,Glenn Fredly,Happy Sunday,0.449,0.437,-6.425,0.0307,0.32,0.0,0.147,121.911
4599529,Kisahku,Brisia Jodie,Kisahku,0.533,0.298,-11.069,0.0315,0.741,4.82e-05,0.112,129.676
12752229,Kisapmata,Raphiel Shannon,Kisapmata,0.596,0.227,-13.183,0.0275,0.725,0.000204,0.271,99.016
172675,Kiss - Acoustic,Paul Canning,Kiss (Acoustic),0.804,0.324,-9.002,0.0434,0.554,0.00968,0.335,109.582
23231137,Kiss From A Ghost,I Am Giant,Kiss From A Ghost,0.56,0.837,-3.951,0.0341,0.000149,0.000261,0.562,119.988
5334741,Kiss Like This,Jasmin Gabay,Kiss Like This,0.735,0.643,-4.504,0.141,0.333,0.0,0.68,94.684
12651419,Kiss Me Thru The Phone,"Soulja Boy, Sammie",iSouljaBoyTellem,0.758,0.712,-3.781,0.112,0.0185,0.0,0.795,149.998
7328537,Kissing Other People,Lennon Stella,Kissing Other People,0.699,0.663,-5.697,0.0891,0.568,3.83e-06,0.379,94.042
12338689,Kissing Tree,The Spencer Lee Band,Kissing Tree,0.841,0.398,-7.344,0.0982,0.448,0.0,0.572,85.044
3678759,Kita Punya Malaysia,Bunkface,Kita Punya Malaysia,0.634,0.736,-4.472,0.0436,0.553,0.0,0.679,106.087
21811537,Kitoks Pasaulis (2013),Foje,Am+Foje=30,0.505,0.765,-7.536,0.0311,0.0152,3.8e-05,0.533,125.754
22217571,Kitsuné Hot Stream Mixed by Wealstarr,Wealstarr,Kitsuné Hot Stream Mixed by Wealstarr,0.555,0.66,-8.086,0.27,0.02,2.85e-05,0.66,110.094
4101330,Kivat tytöt,"costee, TIPPA",Viaton,0.733,0.933,-5.082,0.0443,0.172,0.0,0.899,124.01
19465701,Kiếp Chồng Chung,Bùi Công Nam,Kiếp Chồng Chung,0.479,0.589,-7.121,0.0406,0.525,0.00253,0.497,135.05
20191093,Kjære frykten min,Sebastian Zalo,Kjære frykten min,0.679,0.677,-8.183,0.0366,0.103,0.0,0.281,125.929
17936040,Kjør,"Hver gang vi møtes, Arne Hurlen, Agnete",Duetter (Sesong 11),0.641,0.681,-6.807,0.0386,0.064,0.0,0.303,121.922
7005390,Klappen Nondeju,Snollebollekes,Klappen Nondeju,0.803,0.822,-3.653,0.13,0.0373,0.0,0.782,150.05
21650632,Klassikko - Vain elämää kausi 12,Pyhimys,Klassikko (Vain elämää kausi 12),0.591,0.649,-9.936,0.16,0.0505,0.0,0.653,79.824
20676101,Kleine Forelle,Ulrich Volker,Nibiru,0.55,0.00353,-26.307,0.0801,0.995,0.969,0.357,80.415
23065515,Klem,"Kevin, Ronnie Flex",Grote Versnelling,0.709,0.447,-9.89,0.17,0.564,2.03e-06,0.34,100.011
3653048,Klepsydra,PlanBe,Klepsydra,0.63,0.662,-7.622,0.0405,0.206,0.00245,0.392,115.997
12966036,Klick,"Adesse, Luciano",Klick,0.812,0.615,-6.353,0.146,0.559,0.0,0.513,118.043
21871806,Klicks. Likes. Fame. Geil!,We Butter The Bread With Butter,Klicks. Likes. Fame. Geil!,0.552,0.978,-3.873,0.173,0.000228,0.00222,0.213,135.035
22995935,Klipporna är fortfarande varma,Jonathan Johansson,Klipporna Är Fortfarande Varma,0.667,0.531,-8.811,0.0486,0.437,0.000101,0.457,123.984
2363240,Kliv på! (feat. Eye N' I),"Petter, Eye N'I",Lev nu,0.823,0.799,-7.986,0.197,0.259,0.0,0.805,119.938
12971654,Klo23,Käärijä,Klo23,0.771,0.915,-3.6,0.283,0.0282,0.0,0.7,175.789
23638103,Kluge: Dreams and Echoes,"Kathryn Kluge, Kim Allen Kluge",Silence (Original Motion Picture Soundtrack),0.0836,0.0197,-30.191,0.0568,0.981,0.924,0.0383,70.36
22889485,Klávesák,Horkýže Slíže,Alibaba a 40 krátkych songov 2,0.729,0.663,-7.702,0.0585,0.192,1.62e-06,0.781,120.075
23687757,Knock On Wood,Red Velvet,Queendom - The 6th Mini Album,0.533,0.869,-3.396,0.175,0.213,0.0,0.789,106.029
24000777,Know Who You Are,"Auli'i Cravalho, Vai Mahina, Olivia Foa'i, Opetaia Foa'i, Matthew Ineleo",Moana (Original Motion Picture Soundtrack/Deluxe Edition),0.16,0.145,-20.495,0.0359,0.941,0.0919,0.0946,173.443
13530065,Known,Tauren Wells,Hills and Valleys (Deluxe Edition),0.576,0.303,-10.359,0.0489,0.786,0.0,0.753,77.872
5802405,Knuckleduster,Children Of Bodom,Hexed (Deluxe Version),0.515,0.956,-7.278,0.0491,6.58e-05,0.0325,0.471,116.993
14346605,Ko Sa Gemar,BHC Anak Kampong,Ko Sa Gemar,0.77,0.663,-5.542,0.111,0.223,2.3e-06,0.327,122.016
18962711,Ko ti stana,"Atanas Kolev, Chefo",Koi sym az?,0.775,0.539,-6.853,0.256,0.287,0.0,0.53,74.992
315116,Kobe Bryant,Ufo361,Rich Rich,0.68,0.6,-7.578,0.0794,0.0594,0.546,0.223,180.002
4834310,Kocham Wolność,Chłopcy Z Placu Broni,Kocham Wolność,0.641,0.831,-8.046,0.0452,0.17,0.0116,0.791,147.761
56816,Kochanie,"Jarecki, Robert Cichy",Za Wysoko,0.279,0.632,-6.902,0.0672,0.225,0.000595,0.28,169.32
12048138,Kochałem Panią Kilka Chwil,"Zbigniew Wodecki, Mitch & Mitch",1976: A Space Odyssey,0.256,0.593,-12.912,0.0872,0.553,0.000191,0.289,98.667
23616590,Kodokushi,"Mihka!, Kyoto Black",Kodokushi,0.635,0.798,-5.463,0.187,0.0131,0.0,0.466,145.04
19719356,Kohinaa,Iisa,Amelia,0.624,0.415,-9.863,0.0343,0.273,0.0811,0.232,143.933
365191,Kohta sataa,Pete Parkkonen,TOP 10,0.669,0.716,-6.271,0.0868,0.0694,0.006,0.176,113.975
13970712,Koi,androp,Koi,0.584,0.56,-7.3,0.0384,0.726,0.0,0.338,74.997
18706471,Koi Jaane Na,Raghav Kaushik,Koi Jaane Na,0.27,0.225,-9.514,0.0305,0.898,3.24e-06,0.26,43.168
18394171,Koino Uta,"Yunomi, Tsukasa Yuzaki",Koino Uta,0.633,0.839,-6.302,0.0488,0.0281,0.00124,0.371,160.018
9205472,Koko Mmatswale,"Dj Sunco, Queen Jenny",Koko Mmatswale,0.44,0.585,-7.947,0.0424,0.000939,0.0495,0.317,124.905
20426909,Koko de Iki wo Shite,eill,Koko de Iki wo Shite,0.671,0.76,-2.852,0.057,0.0639,0.0,0.796,107.007
22286210,Koko maailma kuoli pois,Stepa,Rakkaus ylivoimainen,0.641,0.481,-11.997,0.0373,0.52,0.00548,0.154,120.053
9206760,Koko yön (feat. Irina),LEO,Koko yön (feat. Irina),0.628,0.611,-6.298,0.03,0.00486,3.2e-06,0.228,117.987
3644094,Kokonaan Mun,Adi L Hasla,Kokonaan Mun,0.594,0.806,-4.487,0.0874,0.0344,1.03e-05,0.631,176.105
23618403,Kol Al Nas,"El Sawareekh, Hassan Abouelrouss",Kol Al Nas,0.873,0.928,-4.501,0.0415,0.167,8.68e-06,0.566,114.917
14345908,Kol Hayaty,Amr Diab,Kol Hayaty,0.497,0.523,-5.091,0.0304,0.599,0.0,0.37,121.947
12864756,Kolekcjoner zarzutów,Chada & RX,Kolekcjoner zarzutów,0.782,0.867,-4.836,0.239,0.748,0.0,0.735,135.972
320314,Kolem Krku,"Nik Tendo, Decky",GoldKid,0.626,0.572,-10.004,0.0667,0.204,0.0,0.419,150.072
13799920,Kolko mi lipsvash,4Magic,Kolko mi lipsvash,0.77,0.779,-5.536,0.0711,0.0666,3.39e-06,0.527,116.059
11652234,Kollera,Dusty Kid,Rages 1992,0.699,0.593,-8.902,0.0546,0.0111,0.928,0.322,128.011
18982370,Kolme tölkkiä Lidlin kassissa,Nyrkkitappelu,Kolme tölkkiä Lidlin kassissa,0.601,0.958,-3.863,0.168,0.0499,0.0,0.926,160.044
19923202,Kolou Fel Bal,Space,Kolou Fel Bal,0.746,0.661,-9.528,0.227,0.32,0.0,0.742,152.99
8707590,Kom Maar,Maan,Onverstaanbaar,0.629,0.585,-7.649,0.0316,0.468,1.2e-05,0.782,162.088
10220328,Kom Med Mig,Pete Mello,Kom Med Mig,0.669,0.621,-9.568,0.151,0.11,0.0,0.365,101.044
22978409,Kom Met Mij,"ChildsPlay, Young Ellens",Kom Met Mij,0.746,0.702,-6.629,0.292,0.0675,1.36e-06,0.549,122.923
17312036,Kom Naar Het Water - Live Uit Liefde Voor Muziek,Tourist LeMC,Kom Naar Het Water (Live Uit Liefde Voor Muziek),0.673,0.417,-11.494,0.0314,0.583,1.97e-05,0.55,139.974
19067781,Kom Torab,Shahyn,Kom Torab,0.864,0.422,-7.893,0.199,0.41,0.0,0.929,97.98
12060175,Kom deg over,Beglomeg,Kom deg over,0.472,0.631,-9.831,0.0431,0.108,0.0123,0.212,132.467
17634125,Kom närmre,"Albin Johnsén, Ellen Bergelin",Kom närmre,0.701,0.54,-8.744,0.263,0.706,0.0,0.0711,78.029
23747181,Kom och håll om mig,Bo Kaspers Orkester,New Orleans,0.814,0.475,-12.473,0.0326,0.7,0.0198,0.819,110.738
551348,Kom till mig,"OBEY, DON V",Kom till mig,0.722,0.598,-9.028,0.23,0.165,0.0,0.855,94.982
4878510,Koma (As Ek Hier Uit Kan Kom),Spoegwolf,Koma,0.333,0.339,-12.953,0.0324,0.529,0.00558,0.112,139.512
2648348,Komast upp,SURA,Komast upp,0.728,0.421,-9.492,0.0542,0.202,0.0,0.388,119.998
14138819,Komdu til baka,"Júlí Heiðar, Kristmundur Axel",Komdu til baka,0.637,0.696,-6.424,0.238,0.569,0.0,0.755,83.017
12490727,Komedi,"Kidda, S4mm",Komedi (feat. S4mm),0.764,0.619,-7.551,0.193,0.0451,1.46e-05,0.342,93.973
24003151,Kometen Kom,Dunderbeist,Kometen Kom,0.494,0.881,-6.188,0.0327,0.00202,0.00174,0.171,143.963
19543243,Komm Zu Mir,Monika LIU,Komm Zu Mir,0.836,0.415,-11.25,0.035,0.431,0.631,0.42,120.01
12713820,Komma,Spira,Komma,0.703,0.7,-5.406,0.0859,0.101,0.0,0.684,100.101
13807767,Kommati Tis Zois Mou,Nikos Apergis,Kommati Tis Zois Mou,0.59,0.845,-5.016,0.037,0.13,0.0,0.293,110.916
14880700,Kommer det storm,Trygve Skaug,Kommer det storm,0.438,0.389,-12.707,0.035,0.609,0.00302,0.383,79.083
217796,Kommst du mit?,Goldroger,Kommst du mit?,0.519,0.645,-7.798,0.343,0.722,0.0,0.562,94.247
12762575,Komon,Da Tweekaz,Komon,0.371,0.927,-3.438,0.105,0.0554,3.27e-06,0.408,147.633
12906755,Konco Turu,Gita Selviana,Sayang 3,0.562,0.726,-6.837,0.0325,0.827,0.0244,0.65,159.069
12351225,Konfetti,Nor,Konfetti,0.702,0.642,-5.989,0.043,0.363,0.0,0.543,129.974
12248870,Kongens Have,TopGunn,Ingen Andre,0.688,0.723,-6.657,0.0351,0.0102,0.0,0.355,104.051
13353979,Konhin Lamoe,Soul After Six,ก้อนหินละเมอ (Just Dreaming),0.526,0.779,-6.163,0.0733,0.139,0.000564,0.668,180.062
3735274,Konnichiwa,Gringe,Enfant lune,0.69,0.679,-5.191,0.257,0.165,0.0,0.378,137.702
314317,Konservatif,The Adams,The Adams,0.222,0.704,-7.2,0.0411,0.000172,0.0129,0.588,189.986
4628007,Kontti kunnossa (feat. KARU),Pasi ja Anssi,Kontti kunnossa (feat. KARU),0.874,0.784,-6.658,0.178,0.0852,0.0,0.639,110.004
6376607,Konumuz Var,Merve Özbey,Devran,0.736,0.596,-8.088,0.0326,0.287,0.00113,0.298,132.998
14745619,Kopf rattert (feat. Kontra K),Rico,Kopf rattert (feat. Kontra K),0.789,0.731,-5.51,0.323,0.0441,0.0,0.481,100.053
2647645,Kopóggyá - PMXV Version,Punnany Massif,PMXV,0.843,0.763,-5.661,0.103,0.0523,0.0,0.64,107.963
21627742,Kor,Emir Can İğrek,Kor,0.655,0.472,-10.506,0.0422,0.408,0.00022,0.362,92.995
14844632,Korban Janji,Guyon Waton,Korban Janji,0.716,0.554,-6.934,0.0304,0.713,1.7e-06,0.718,124.977
19737917,Korean Tea,Jonathan Wilson,Dixie Blur,0.546,0.365,-10.87,0.0279,0.484,0.171,0.355,136.574
2490587,Korkokengät,Stella,Löytäjä saa pitää,0.556,0.807,-4.261,0.0479,0.059,0.0178,0.425,149.713
14869975,Korktum Deseydin,"Serdar Ayyıldız, Yıldız Tilbe",Korktum Deseydin,0.738,0.342,-11.728,0.056,0.317,0.023,0.346,140.068
12338592,Korktun mu?,"Halil Söyletmez, Simge Barankoğlu",Korktun mu?,0.783,0.945,-3.957,0.102,0.0455,0.0,0.627,112.032
12723305,Korkudan,"Barış Özcan, Şanışer",Korkudan,0.578,0.449,-12.679,0.263,0.472,0.0,0.556,92.465
9723401,Korona Nélkül Nincsen Király,Dé:Nash,Korona Nélkül Nincsen Király,0.763,0.879,-5.804,0.162,0.0407,0.0,0.856,96.954
12981672,Kortbroek En Plakkies,Snotkop,Kortbroek En Plakkies,0.772,0.885,-5.798,0.0412,0.0674,1.3e-06,0.961,106.993
416077,Koskaan,Jii,Koskaan,0.632,0.848,-5.058,0.0523,0.0253,0.0,0.416,134.032
3619921,Koskematon (feat. Antti Railio),Dilemma,Koskematon,0.701,0.76,-7.39,0.217,0.0189,2.54e-05,0.42,154.929
14385998,Kostbar,Ingi Poulsen,Kostbar,0.799,0.711,-6.405,0.0351,0.11,0.0,0.964,119.947
15991026,Kotak Hati,Hujan,Lonely Soldier Boy,0.458,0.386,-8.346,0.025,0.412,0.0,0.28,149.9
13798671,Kotka,Tedi Aleksandrova,Kotka,0.739,0.814,-4.291,0.128,0.0686,0.0,0.823,181.839
7859270,Kotshy Adidas,"Muhammed Khaled, Afroto",Kotshy Adidas,0.73,0.639,-7.915,0.223,0.233,0.0,0.777,77.558
14865191,Koushikondou,Yuzu,Koushikondou,0.802,0.691,-3.489,0.0438,0.0357,0.0,0.916,128.033
8380822,Kovala - Orijinal Film Müziği,Stabil,Kovala (Orijinal Film Müziği),0.763,0.679,-8.173,0.233,0.482,3.86e-06,0.34,135.071
13922358,Kołysanka Marii Panny,Alina Bolechowska,Koledy Klasycznie,0.122,0.412,-9.242,0.0316,0.764,0.00984,0.0464,179.271
12969043,Krakowski spleen,Maanam,The Best Of Kora & Maanam Volume 1,0.644,0.24,-20.056,0.0321,0.166,0.00601,0.725,99.759
740423,Krank,Hava,Krank,0.834,0.598,-6.653,0.0363,0.181,0.00306,0.349,114.987
25375466,Kreis (feat. Bausa),Kontra K,Gute Nacht,0.711,0.76,-5.275,0.0487,0.095,0.0,0.624,135.934
12711446,Krekls,Dons,Namins Kaste Vardi,0.706,0.46,-11.847,0.17,0.0463,0.00292,0.486,203.956
13246526,Krevni Obeh,WWW Neurobeat,Neutopis Se Dvakrat V Teze Rece,0.768,0.49,-11.314,0.108,0.0634,0.000217,0.0875,103.989
19720423,Kriittinen massa,Stam1na,Novus Ordo Mundi,0.0867,0.958,-7.146,0.0604,9.64e-06,0.0864,0.086,197.95
12663627,Kristal,"Maria Becerra, Mussi, Gian, Alexis Sanzi",Kristal,0.815,0.741,-2.417,0.0443,0.31,0.0,0.727,124.01
7112906,Kronan,Joel Alme,Bort bort bort,0.616,0.648,-7.935,0.0275,0.245,0.000114,0.431,106.626
12985565,Krux,Milian Otto,Krux,0.567,0.415,-7.937,0.0556,0.865,2.11e-05,0.607,121.785
12041449,Krvavi Balkan,"THCF, Coby",Krvavi Balkan,0.834,0.763,-4.923,0.0809,0.00684,0.000392,0.452,127.947
13668066,Królowa,MiłyPan,Królowa,0.847,0.897,-6.509,0.104,0.0508,5.5e-05,0.969,138.006
602758,Królowa łez,Agnieszka Chylinska,Forever Child,0.637,0.756,-4.649,0.0308,0.000956,9.18e-06,0.137,121.009
26038366,Krūzes Zagšana,Bumerangs,Skroderdienas Silmačos,0.792,0.524,-11.922,0.0357,0.12,0.0,0.709,95.951
11022474,Księga dżungli,"Borixon, Reto, dzikakorea, Louis Villain, Avi",420024,0.846,0.722,-6.83,0.313,0.15,0.0,0.791,113.036
367215,Kspreyopjebytch,Jacin Trill,Happyland,0.852,0.523,-13.856,0.217,0.0619,0.0573,0.737,152.03
19923601,Ktebt Lik Braya,El Milss,Aamalikat Al Aayta El Marsawia,0.481,0.828,-5.503,0.144,0.189,0.0,0.961,77.824
18968761,Którą wybrać z dróg,Paweł Ciołkosz,Kraina lodu 2 (Muzyka z filmu/Edycja Deluxe),0.504,0.469,-6.534,0.0289,0.604,0.0,0.244,75.177
20829187,Ku Tetap Menanti,Helmi 93,Ku Tetap Menanti,0.842,0.847,-4.424,0.0368,0.168,0.000574,0.815,132.0
12093191,Kua Kua (feat. Yzomandias),Karlo,666,0.773,0.812,-6.158,0.306,0.104,0.0,0.572,160.011
20676301,Kubánka,"Jan Bendig, Refew",Kubánka,0.703,0.785,-8.629,0.261,0.0828,0.0,0.805,172.019
12669860,Kui puus pöörleb - TIKS version,"Sander Mölder, Reket",TIKS 068,0.864,0.66,-7.918,0.161,0.00421,0.00747,0.702,110.047
622552,Kuifje,"Esko, Jonna Fraser, Adje, Keizer, Woenzelaar",Beats By Esko,0.66,0.893,-4.676,0.392,0.298,0.0,0.599,89.602
11868468,Kuilun partaalla,Timo Rautiainen & Trio Niskalaukaus,Lauluja Suomesta,0.568,0.758,-6.199,0.0284,0.000267,4.14e-06,0.729,106.945
4584200,Kujtime,Capital T,Kujtime,0.805,0.653,-5.475,0.124,0.117,5.28e-06,0.434,101.96
313791,Kuka Mä Olen,Ville Äs,Kuka Mä Olen,0.5,0.572,-5.879,0.0471,0.0573,0.0,0.426,73.885
2308505,Kuka muu muka,Cheek,Kuka muu muka,0.803,0.834,-5.311,0.0921,0.0721,0.0,0.841,99.963
81279,Kuka sulkee sun silmät,Pariisin Kevät,Kuume,0.459,0.846,-6.376,0.0416,4.05e-05,0.255,0.379,176.068
14907229,Kukaan ei henkiin herätä,costee,Kukaan ei henkiin herätä,0.339,0.498,-9.18,0.169,0.572,0.0,0.533,149.855
13346377,Kulje kanssani,Alan Happi,Kulje kanssani,0.568,0.842,-10.202,0.0302,0.0178,9.36e-05,0.914,144.975
15405155,Kultaa Hiuksissa,Olavi Uusivirta,Olavi,0.529,0.939,-5.274,0.0391,0.00569,0.0601,0.8,80.046
24118241,Kultainen Pokaali,2nen,Kultainen Pokaali,0.729,0.925,-4.51,0.217,0.319,0.0,0.678,114.051
12350830,Kultaiset ysärivuodet,Retropop,Kultaiset ysärivuodet,0.768,0.628,-10.312,0.0327,0.0717,0.0,0.822,132.998
1665530,Kumbaya,ZadeKing,Kumbaya,0.678,0.679,-8.037,0.0377,0.0914,0.0,0.598,100.004
12964632,Kumi päähän,ARTo,Kumi päähän,0.712,0.81,-3.662,0.0402,0.0199,0.0,0.735,115.012
667958,Kumiankka,Herrat,Kumiankka,0.721,0.84,-3.234,0.039,0.0331,0.0,0.387,124.053
18575855,Kumma ned (feat. Louie Austen),Voodoo Jürgens,'S klane Glücksspiel,0.587,0.776,-7.613,0.16,0.264,0.0,0.667,127.679
2284801,Kumralım,Yaşar,Divane,0.723,0.942,-7.141,0.169,0.435,0.0,0.66,114.943
21793113,Kun Kontanter,Klaus Perry,Kun Kontanter,0.848,0.614,-9.019,0.295,0.0869,0.0,0.399,120.994
11313122,Kun Olit Nuori,Iisa,Kun Olit Nuori,0.657,0.745,-5.685,0.0275,0.0431,0.0197,0.497,121.971
1633333,Kun jätät minua,Jonne Aaron,Kun jätät minua,0.433,0.85,-5.43,0.0386,0.00261,0.0,0.256,95.961
12011606,Kunagi Läänes,Miljardid,Kunagi Läänes,0.634,0.57,-9.335,0.0263,0.00132,0.00572,0.554,132.048
9223678,Kung,Samir & Viktor,Kung,0.582,0.873,-3.046,0.0485,0.29,0.0,0.696,128.087
18457660,Kungumusa,Sneziey,Kungumusa,0.525,0.296,-9.392,0.0267,0.481,0.0,0.188,95.211
12650369,Kuolettaa,"Heikkinen, #JPTH",Kuolettaa,0.567,0.595,-9.621,0.0545,0.366,1.53e-05,0.346,81.033
12405480,Kupittaa (feat. Jeijjo & Nupi),ILARI,Kapteeni käskee,0.763,0.759,-3.854,0.205,0.0463,0.0,0.815,142.068
4170582,Kurier,Krzysztof Zalewski,Kurier,0.558,0.831,-4.816,0.0638,0.0151,0.0,0.673,98.0
18456288,Kurtizana,UDG,Bud a nebe,0.695,0.836,-1.402,0.0287,0.0173,0.0,0.386,130.05
20804022,Kurtlar Vadisi (Racon),Mustafa Barak,Kurtlar Vadisi (Racon),0.549,0.669,-7.957,0.0418,7.26e-05,0.0,0.0993,93.952
2228688,Kurtyna,Sarius,Kurtyna,0.498,0.664,-7.914,0.427,0.656,3.71e-06,0.28,104.42
19485782,Kury,"LETNI, Daj To Głośniej",Swagabunda,0.851,0.92,-3.658,0.145,0.276,0.0,0.935,139.946
618241,Kusut,Fourtwnty,Ego & Fungsi Otak,0.566,0.333,-9.246,0.0267,0.685,1.34e-05,0.266,103.861
324267,Kutsu,Gasellit,Kutsu,0.678,0.553,-7.091,0.108,0.523,0.000236,0.568,171.908
17948398,Kutty Pattas,"Santhosh Dhayanidhi, Rakshitha Suresh",Kutty Pattas,0.895,0.467,-10.48,0.199,0.178,0.0,0.742,132.955
19205448,Kutyavásár,"Lil Frakk, D.Koms",Kutyavásár,0.817,0.524,-8.147,0.0498,0.238,0.00826,0.125,119.998
403090,Kuu katoaa,Pariisin Kevät,Kuume,0.466,0.775,-7.656,0.0408,0.0086,0.00872,0.562,168.143
18382897,Kuud Kuulama (feat. Maarja Nuut & Ruum) - Remix,NOËP,Folktonic,0.697,0.591,-12.312,0.0393,0.294,0.519,0.226,120.036
9478076,Kuudes Pelaaja,"Brädi, Kalle Kinos, Särre",Kuudes Pelaaja,0.875,0.696,-7.56,0.201,0.0906,0.0,0.477,105.995
21244037,Kuukene / Moon,Trad.Attack!,Trad.Attack!,0.575,0.57,-6.434,0.0256,0.815,0.0588,0.126,82.525
4120683,Kuuma,"BESS, Møtions",Kuuma,0.506,0.697,-5.556,0.133,0.0356,0.0,0.601,100.738
14835755,Kuzey Yıldızı: Alice Müzikali,"Serenay Sarıkaya, Ecrin Su Çoban",Kuzey Yıldızı: Alice Müzikali,0.476,0.459,-7.498,0.0331,0.846,0.0,0.263,51.743
354778,Kuzum,Bengü,Altın Çağ,0.755,0.788,-5.029,0.128,0.265,0.0,0.566,96.994
14358880,Kuzushi,Abyusif,Kuzushi,0.815,0.547,-10.835,0.322,0.508,0.0,0.852,91.96
19946049,Kuşku,"Nurettin Colak, Lara Elmaoğlu",Kuşku,0.552,0.815,-5.037,0.0508,0.00511,1.84e-06,0.432,84.959
1756092,Kvish Hachof,Static & Ben El,Kvish Hachof,0.736,0.811,-4.525,0.0633,0.157,0.0,0.743,92.995
312547,Kwart voor tijd,Yasmine,Kwart voor tijd,0.562,0.464,-10.096,0.0308,0.63,0.0105,0.222,144.039
6852099,Kwento Ng Pasko,ABS-CBN Music All Star,An ABS-CBN Christmas,0.522,0.752,-4.507,0.0284,0.0805,0.000722,0.289,100.024
14854224,Kya Baat Aa,"Karan Aujla, Tania",Kya Baat Aa,0.706,0.526,-7.211,0.12,0.508,0.0,0.546,147.753
21688079,Kya Mujhe Pyaar Hai? - Lofi Mix,Vicky Singh,Kya Mujhe Pyaar Hai? - Lofi Mix,0.471,0.406,-14.207,0.0383,0.805,0.162,0.148,89.991
19929864,Kya Tum Naraaz Ho? (Raw),Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),0.593,0.112,-16.506,0.0322,0.924,1.39e-06,0.296,97.118
4678367,Kylmii väreitä (Vain elämää kausi 9),Pepe Willberg,Kylmii väreitä (Vain elämää kausi 9),0.512,0.713,-4.501,0.0305,0.00458,0.0,0.465,149.954
362305,Kynttilät,Aleksanteri Hakaniemi,Nuorena jaksaa,0.741,0.702,-7.206,0.057,0.0112,0.0,0.591,113.03
21249296,Kyoto (prod. Yung Gud),Yung Lean,Kyoto,0.623,0.716,-7.449,0.207,0.22,2.54e-06,0.203,116.914
23669948,Kyrie,Gabrielle,Kyrie,0.542,0.188,-10.555,0.0422,0.582,1.21e-06,0.0755,113.066
11662260,Kyu,Yunan,Kyu (Original),0.732,0.647,-6.733,0.321,0.43,0.00113,0.14,200.029
18394196,Kyun,"Sushant (Rinkoo), Jyotica Tangri",Kyun,0.569,0.658,-5.012,0.0351,0.5,0.0,0.712,77.187
5088872,Kyun Rabba,Armaan Malik,,0.336,0.704,-7.928,0.0472,0.27,6.12e-05,0.361,151.779
4854885,Kyykäärmeen valtatie,Ellips,Yhden naisen hautajaiset,0.393,0.899,-4.441,0.0604,0.0356,0.000242,0.138,166.918
12156171,Kyylä (feat. DJ Susinaama & Goucci),Mäk Gälis,Kyylä (feat. DJ Susinaama & Goucci),0.745,0.925,-4.705,0.0606,0.105,0.0,0.685,124.946
2297850,Kämpa Gul Och Blå (feat. Ola Lustig),Camp Sweden,Kämpa Gul Och Blå (feat. Ola Lustig),0.612,0.842,-6.624,0.0359,0.213,0.0,0.757,124.052
23504232,Känns som 85,Andreas Mattsson,Känns som 85,0.69,0.276,-13.218,0.0401,0.767,0.0293,0.361,99.983
